"class" "GLCM_Pan" "Mean_G" "Mean_NIR" "Mean_R" "SD_Plan"
"1" 145.602941 223.823529 660.588235 98.529412 42.483378
"1" 117.473958 247.833333 844.833333 117.333333 17.658607
"1" 129.819172 229.448276 691.896552 104.344828 21.742248
"1" 138.114583 212 552.833333 94.833333 37.229301
"1" 116.36 218.263158 597.631579 97.368421 28.648989
"1" 150.6625 241.2 752.5 104 29.227555
"1" 140.976191 222 509 90 31.610916
"1" 138.388889 214.333333 606.333333 91.111111 38.680393
"1" 152.9125 234.6 821.2 100.8 34.401163
"1" 117.1875 213.583333 519.166667 92.583333 33.190946
"1" 112.813808 251.733333 806 110.833333 32.577838
"1" 112.285714 209.466667 481.8 85.733333 32.9967
"1" 139.014423 198.923077 344.384615 79.230769 24.720449
"1" 137.769886 242.636364 917.272727 119.409091 11.133395
"1" 123.518664 259 936.25 122.421875 16.762559
"1" 119.279249 239.337838 727.189189 107.716216 17.329283
"1" 120.90137 212.826087 584.347826 100.608696 33.808199
"1" 150.880682 210.363636 625.363636 92.818182 14.941207
"1" 102.695313 209 453.75 83.375 36.571847
"1" 138.807407 211.764706 428.411765 87.823529 23.911023
"1" 113.854167 221.333333 504.333333 97.666667 7.874008
"1" 117.602273 213.636364 618 90 27.021877
"1" 146.392046 232.545455 639.636364 99.272727 21.960144
"1" 130.584635 223.9375 665.895833 99.104167 28.111563
"1" 134.326087 203.565217 491.173913 88.608696 23.472302
"1" 136.458333 213.25 501 92.5 26.970534
"1" 133.149758 218.961539 668.230769 96.884615 20.427531
"1" 132.04375 191.7 543.4 95.9 23.20431
"1" 160.152174 275 980 132 12.498889
"1" 141.356287 205.857143 471.857143 91.857143 15.526585
"1" 136.40625 202 549 89 42.241924
"1" 129.473868 204.222222 449.444444 82.666667 29.347009
"1" 141.140741 204.352941 425.117647 82.411765 18.009801
"1" 121.255208 258.5 839.75 121.75 31.367335
"1" 135.69375 257.2 822.033333 115.933333 42.984028
"1" 138.367089 206.8 372.6 85.8 20.05561
"1" 119.8125 218 491.333333 93.333333 38.097372
"1" 146.4875 244.1 760.1 110 27.946377
"1" 125.149606 233.5 852 120.5 29.865257
"1" 110.053125 272.4 981.6 126.3 9.262154
"1" 137.278409 199.363636 413.909091 86.636364 15.423498
"1" 124.706806 218 783 102.5 9.429563
"1" 143.419476 189.823529 430.294118 81.764706 9.455413
"1" 131.520179 192.714286 393 75.428571 27.044182
"1" 121.384 247 930 107.75 25.280922
"1" 111.782051 243.95 753.75 108.2 22.931365
"1" 117.642361 221.777778 653.333333 107.388889 32.9562
"1" 107.3625 210.2 512.2 95.4 26.452977
"1" 115.447038 225.485714 709.742857 99.228571 28.951529
"1" 94.5875 195.2 457.4 82.6 23.491275
"1" 115.284211 228.75 798.75 104.375 14.508558
"1" 116.291667 222 509 89 25.746629
"1" 111.069536 225.157895 618.842105 103 36.923069
"1" 126.755556 201.647059 494.470588 92.588235 23.837396
"1" 136.566667 203.466667 476.4 92.666667 21.968665
"1" 126.508929 223.785714 597.928571 102.428571 29.39917
"1" 125.675532 216.382979 644.085106 99.170213 24.313164
"1" 138.182773 243.1 799.833333 107.366667 24.736949
"1" 134.0125 208.8 465.2 85.4 17.453939
"1" 127.652284 229.16 677.08 101.12 19.671136
"1" 111.609375 237.5 757.5 121 23.395713
"1" 122.793651 263.25 862.25 125 25.000547
"1" 128.567347 273.612903 1005.516129 123.483871 14.621482
"1" 127.491667 222.066667 604.666667 101.733333 19.433533
"1" 145.739583 215.333333 559.333333 98.666667 17.568912
"1" 126.99661 216.810811 692.432432 99.540541 27.661842
"1" 130.492537 187.588235 455.529412 77.294118 24.75066
"1" 128.06278 203.678571 548.107143 82.75 30.204469
"1" 137.409375 222.85 548.15 100.95 40.444375
"1" 119.525581 211.888889 537.518519 92.222222 31.804875
"1" 142.544643 213.928571 628.142857 98.571429 35.222616
"1" 118.970588 244 858.22449 113.653061 29.165258
"1" 119.632258 273.830509 935.576271 124.305085 20.448167
"1" 130.109057 239.617647 818.058824 112.088235 14.199152
"1" 146.83125 241.8 675.3 113.4 39.789446
"1" 133.083333 243.809524 669.333333 113.809524 22.674368
"1" 140.7125 198.2 337.733333 83.2 14.872196
"1" 126.125 201.588235 463.882353 88.470588 17.685057
"1" 134.3875 208.7 557.45 92.6 26.023067
"1" 126.653846 243.076923 665.615385 106.153846 26.193183
"1" 128.135664 214.711111 535.2 94.266667 15.887413
"1" 144.863821 207.258065 520.193548 95.290323 14.384999
"1" 155.525 220.4 734.2 102.8 18.286607
"1" 120.169192 227.88 744.92 108.36 27.29378
"1" 103.664063 229.5 797.5 112.75 15.968719
"1" 125.600897 218.142857 672.357143 98.928571 27.827915
"1" 141.611607 232 838.285714 111.428571 32.737048
"1" 154.532258 230 673 101 22.776084
"1" 113.1 248.6 669.6 110.2 19.663164
"1" 125.062762 225.633333 647.866667 98.533333 28.319134
"1" 145.05625 252.8 801.4 115.8 14.548196
"1" 131.289063 240.708333 786.541667 109.916667 14.696879
"1" 132.875 242 675 104 45.5
"1" 143.677885 202.384615 435.538462 87.384615 16.530409
"1" 120.470395 254.052632 766.263158 116.736842 33.123876
"1" 142.769737 234.31579 569.842105 97.736842 31.866585
"1" 116.651786 248.428571 799.714286 109.571429 29.232356
"1" 128.68125 258.8 838.6 118.2 17.606817
"1" 126.518519 218.769231 607.358974 96.846154 24.214633
"1" 120.185039 241 828.75 113.75 32.263987
"1" 130.548148 227.970588 763 102.794118 27.450506
"1" 106.507813 221 689.5 96 25.058681
"1" 128.328125 202.15 442.2 85.5 38.4394
"1" 115.814465 246.15 804.55 110.5 17.327651
"1" 117.368421 268.333333 950.666667 129.5 6.328946
"1" 94.935897 208 526.2 93.4 23.446961
"1" 102.166667 218.777778 527.666667 91.666667 21.208547
"1" 116.011111 234.705882 788.117647 106.352941 20.013144
"1" 106.6 230.1 679.1 107 15.279071
"1" 138.595057 247.606061 730.818182 112.515152 29.939363
"1" 143.165354 226.25 611.25 94.75 28.902584
"1" 123.436275 219.153846 594 97.769231 26.89867
"1" 137.886364 216.636364 587.454546 95 24.044724
"1" 134.921788 196.577778 338.533333 79.777778 18.278828
"1" 120.088477 246.688525 788.754098 113.803279 22.172421
"1" 109.925 216.4 506.6 88.4 25.701362
"1" 128.253635 217.820513 582.282051 96.358974 28.990851
"1" 119.827465 257 865.277778 120.722222 21.595324
"1" 124.98155 244.176471 802.823529 117.205882 24.212457
"1" 144.446108 229.666667 729.476191 112 29.931062
"1" 111.625786 228.9 743.9 113.4 18.804986
"1" 103.597222 260.444444 887.222222 117.888889 13.819828
"1" 119.20625 259.7 861.8 120.4 36.230512
"1" 122.618034 255.016129 809.677419 115.516129 19.29399
"1" 131.404762 206.965517 413.896552 79.310345 22.265664
"1" 124.943662 210.236111 515.069444 91.805556 24.199303
"1" 126.656463 238.054054 738.783784 113.108108 22.258426
"1" 137.474432 262.636364 920.5 122.863636 11.521898
"1" 103.5375 263.4 894.6 122.8 16.698503
"1" 138.164179 230.619048 662.619048 103.190476 35.33667
"1" 135.225 217 636 94.75 22.554988
"1" 126.095238 240 738.666667 111.476191 23.878946
"1" 111.30605 268 887 125 20.422769
"1" 125.416667 233.777778 682.111111 104.666667 24.07396
"1" 94.679688 246.875 766.625 109.125 25.548973
"1" 137.104167 249.111111 788.111111 110.444444 35.048467
"1" 112.169643 230.714286 650.571429 105.857143 40.693478
"1" 148.816901 228.111111 632.222222 105.222222 25.69479
"1" 119.519608 222.6875 653.03125 103.84375 24.34389
"1" 115.696335 227.666667 694.166667 100.666667 15.297739
"1" 131.307087 236.5 702 111 42.085478
"1" 133.541667 208.733333 474.466667 90.2 25.790954
"1" 135.78125 242 761 110 22.284734
"1" 162.046875 248 814 115 24.813051
"1" 146.045455 261 789 115 25.778138
"1" 149.854369 202.846154 449.692308 92.461538 14.665501
"1" 135.179701 193.342105 403.894737 80.394737 18.57054
"1" 100.9375 250 800 120 17.451166
"1" 93.5 253.75 817.875 123.375 16.530275
"1" 116.400524 235.729167 729.958333 108.6875 33.734847
"1" 138.965197 206.592593 468.185185 89.333333 18.405582
"1" 117.099034 202.461539 541.461539 91.307692 36.901697
"1" 156.242188 240 726 110.5 29.626582
"1" 122.157343 246 746.611111 114.444444 22.226736
"1" 110.425287 231.818182 694.909091 107.636364 10.636752
"1" 117.0033 214.342105 560.210526 94.526316 24.346486
"1" 129.089286 235.142857 595 106.571429 13.187811
"1" 129.164063 210.75 476.25 97.5 21.545011
"1" 115.925824 199.956522 429.043478 89.521739 39.838379
"1" 128.235431 230.888889 676.888889 109.777778 23.478794
"1" 145.535211 202 325 90 18.807669
"1" 135.215 210.301587 490.396825 91.460317 30.362063
"1" 119 190 434 89 23.075623
"1" 135.706806 208 392 83 34.647831
"1" 137.4375 223 583 94 15.204851
"1" 118.104167 227.333333 673 106.666667 27.922512
"1" 136.87907 219.777778 603.37037 100.37037 18.673573
"1" 165.725 222 608 106 11.285389
"1" 137.830357 222 709 105 35.296412
"1" 106.984375 213 498 94 24.559876
"1" 138.527859 196.441861 371.511628 85.069767 16.502192
"1" 132.547368 215.25 662.5 103.25 16.59882
"1" 121.536957 233.689655 708.758621 110.172414 23.374936
"1" 99.5625 249.8 765.8 113.5 21.748793
"1" 135.059289 190.75 276.5 79.25 21.952274
"1" 144.015873 196.75 427.25 89.625 13.023416
"1" 117.351974 199.684211 479.684211 90.315789 25.138508
"1" 147.677215 228.7 605.3 105.8 17.522842
"1" 122.135081 237.129032 683.483871 110.870968 31.289026
"1" 148.2625 229 624.8 107.2 24.334338
"1" 125.969425 208.857143 444.528571 92.9 23.168509
"1" 127.779324 199.5 427.15625 91.34375 17.853571
"1" 115.225807 231.129032 657.258065 107.806452 18.405537
"1" 167 211 636 105 6.609652
"1" 121.055556 237.930233 702.72093 105.883721 23.170705
"1" 110.822581 195.419355 418.483871 85.354839 30.500507
"1" 146.882857 193.863636 471.181818 88.818182 28.948123
"1" 140.721053 225.166667 643.708333 98.5 25.043157
"1" 103.65 201 522 94 24.146221
"1" 129.140625 218.4375 638 96 22.311625
"1" 132.44375 231.2 611.6 104.7 10.498095
"1" 111.25 212.285714 595.5 99.428571 28.714375
"1" 126.228029 231.433962 392.528302 118.943396 17.207506
"1" 133.514349 202.280702 467.22807 90.45614 15.63905
"1" 130.665738 189.835165 274.406593 81.901099 13.595312
"1" 139.516332 207.66 472.36 97.98 33.777294
"1" 131.182631 199.346939 517.489796 87.510204 22.312498
"1" 114.1875 221.448276 715.551724 100.137931 30.460282
"1" 132.075563 220.307692 699.615385 101.948718 21.273492
"1" 136.776952 211.529412 465.264706 90.5 16.437914
"1" 133.621019 217.525424 602.322034 103.79661 26.251048
"1" 132.648459 213.377778 656.4 98.177778 23.447172
"1" 122.839668 205.45283 396.528302 91.113208 20.519057
"1" 109.403141 209.166667 583.916667 96.916667 26.507337
"1" 137.21875 230.4 814.7 110.4 15.525785
"1" 136.091667 209.6 474.4 98.733333 16.312231
"1" 115.071429 212.133333 694.466667 102.866667 18.26107
"1" 135.196464 184.8125 330.0625 78.625 13.377774
"1" 128.972163 217.295455 504.625 100.5 25.769761
"1" 125.676568 183.578947 334.947368 79.736842 23.425724
"1" 122.333333 215.866667 559.466667 103.2 23.941224
"1" 116.055874 232.636364 809.772727 106.159091 14.092577
"1" 122.652632 204.333333 303.833333 86.5 11.131474
"1" 87.3125 219.75 571.25 106.5 21.229402
"1" 134.224551 205.047619 554.571429 95.190476 30.793217
"1" 149.359375 216.375 427.875 97.5 15.530212
"1" 97.991071 221.571429 589.428571 106.857143 34.561392
"1" 165.84375 221 622 108 19.395554
"1" 121.203125 209.0625 594.25 92.75 31.926613
"1" 116.172093 219.296296 461.259259 98.592593 24.330035
"1" 123.5141 229.724138 621.793103 118.310345 18.018025
"1" 120.962963 219.555556 611.037037 102.37037 18.723312
"1" 123.841991 223.965517 523.37931 105.793103 13.180175
"1" 124.299838 202.384615 331.179487 98.205128 14.194942
"1" 133.987854 205.903226 338.967742 91.193548 15.174188
"1" 118.507389 214.615385 390.538462 92.692308 17.349522
"1" 144.954546 211.363636 369.545455 92.272727 17.726573
"1" 125.846354 234 677.875 117.583333 33.118474
"1" 140.202703 192.142857 459.857143 86.428571 13.722654
"1" 138.805263 219.666667 624.944444 103.666667 27.039066
"1" 121.372549 222.5 638.25 98 35.034302
"1" 113.851701 216.021739 554.826087 93.26087 33.903259
"1" 98.193182 245.909091 650.545455 133.181818 22.248038
"1" 121.815182 235.157895 718.789474 120.052632 21.726453
"1" 102.507813 212.25 618.25 100 22.740039
"1" 115.876812 209.028571 605.742857 100.142857 25.98392
"1" 117.254417 204 356 95.5 15.722909
"1" 146.821192 212.631579 623 99.631579 26.240418
"1" 130.334601 222.636364 426.090909 104.333333 12.533445
"1" 131.208571 211.613636 580.590909 100.272727 21.950734
"1" 132.076389 219.888889 444.666667 102.555556 15.062831
"1" 124.862112 230.980392 483.588235 110.921569 11.931111
"1" 137.813333 219.157895 416 100.157895 20.469168
"1" 114.509709 241.230769 517.923077 130.384615 31.781987
"1" 131.733252 264.865385 404.115385 155.5 28.234771
"1" 136.076503 296.782609 438.695652 188.782609 11.882061
"1" 135.4375 303.6 568.2 190.6 16.169106
"1" 115.715909 297.272727 581 184.272727 32.543931
"1" 117.398119 261.725 722.875 141.45 17.884281
"1" 112.457143 226.136364 742.227273 109.318182 25.228378
"1" 130.478022 228.478261 747 109.347826 20.202566
"1" 134.53592 200.75 424.340909 90.772727 18.704145
"1" 128.961364 231.142857 417.642857 120.428571 14.067757
"1" 117.001815 252.942857 421.085714 147.714286 12.687323
"1" 139.692683 219.153846 578.230769 104.615385 24.315724
"1" 135.094321 206.677419 497.274194 89.5 27.532008
"1" 123.019364 238.391304 446.554348 119.445652 14.426333
"1" 87.3125 236.5 503 114 11.453711
"1" 117.206044 288.826087 438.565217 182.73913 11.965293
"1" 123.483264 245.366667 433.633333 144.966667 16.83528
"1" 129.675781 247.75 566.75 133 16.585833
"1" 112.534722 228.111111 512.555556 104.888889 31.562988
"1" 128.136213 215.421053 401 105.421053 13.736136
"1" 116.945378 208.8 329.4 105.466667 38.000819
"1" 123.890282 229.725 537.75 117.8 24.280844
"1" 116.078231 234.027027 652.243243 111.567568 21.663844
"1" 135.405405 223.5 466 106.5 22.534894
"1" 117.25486 208 496.413793 93.965517 26.946329
"1" 145.081028 208.28125 269.90625 108.25 20.069581
"1" 136.476923 233.341463 430.536585 114.829268 14.703171
"1" 132.357955 241.393939 334.121212 129.757576 20.504429
"1" 133.230663 235.758242 445.681319 118.494506 22.454527
"1" 117.716868 226.615385 650.153846 108.807692 35.296735
"1" 139.224843 195.125 395.7 86.725 16.657656
"1" 143.793269 216.769231 519.846154 107.384615 19.074131
"1" 128.166667 222.444444 565.611111 101.777778 15.71886
"1" 105.517606 244.555556 437 126.555556 18.885294
"1" 130.347962 245.15 634.575 121.15 29.350937
"1" 117.10073 223.093023 626.093023 100.488372 23.998445
"1" 120.10625 202.1 465 94.8 26.336477
"1" 140.905714 253.409091 414.636364 143.818182 44.231734
"1" 119.811225 265.612245 440.918367 150.122449 32.387633
"1" 140.269962 278.136364 456.878788 154.757576 33.793001
"1" 137.359551 218.230769 309.666667 96.666667 19.555246
"1" 123.401806 233.428571 527.607143 114.857143 21.01263
"1" 122.1673 237.212121 410.515152 129.818182 21.631949
"1" 102.613527 242.230769 634.307692 123 14.804046
"1" 144.250896 219.257143 348.485714 107.714286 15.830119
"1" 117.736842 202.3 418 92.866667 14.509767
"1" 124.758929 211 592.857143 99.285714 7.94111
"1" 123.757576 270.652174 450.043478 160.884058 14.166176
"1" 147.535433 230 671 116.75 21.569655
"1" 92.3625 199 252 104 18.258149
"1" 131.534375 200.5 407.95 92.65 26.751589
"1" 110.047244 282.6875 440.4375 155.5625 40.563222
"1" 114.186147 241.896552 477.586207 128.37931 15.748242
"1" 140.519126 262.826087 415.434783 159.217391 18.423294
"1" 112.667458 258.814815 485.851852 138.185185 21.874376
"1" 135.31746 215.416667 366.833333 97.083333 14.761766
"1" 128.949219 245.25 507.75 129.5 18.659678
"1" 130.807692 217.535714 502.678571 101.75 20.013388
"1" 138.833506 189.114754 341.885246 88.327869 16.618747
"1" 122.255208 190.166667 456 86.583333 24.8276
"1" 133.435737 268.1 463.5 148.75 22.541684
"1" 116.857616 310.526316 551.210526 174.526316 14.642556
"1" 90.625 287.666667 485 154.666667 80.438382
"1" 132.173446 187.634146 345.207317 82.487805 16.54394
"1" 117.111111 284.5 505.777778 156.777778 16.44604
"1" 132.408377 232.166667 353.833333 124.833333 18.008486
"1" 123.976191 333.619048 436.333333 212.142857 21.428889
"1" 122.462651 340.807692 448.807692 251.538462 17.142459
"1" 123.596379 364.983051 429.745763 271.915254 18.591683
"1" 127.723214 329.071429 415.285714 230.714286 16.554795
"1" 116.993007 356 456.833333 228.333333 70.787632
"1" 135.650901 356 435.964286 233.214286 21.222431
"1" 127.945313 324 345 191 16.274501
"1" 115.828125 232.25 516.25 109.75 13.200379
"1" 113.122807 259.833333 366.111111 157.555556 16.626247
"1" 93.203125 364 490 235 101.566173
"1" 164.384615 263 426 152 12.671227
"1" 126.928846 321.484849 443.212121 226.242424 14.266904
"1" 120.625 438 461 268 31.613921
"1" 116.696017 218.5 427 105.233333 28.421119
"1" 124.104167 228.666667 344.333333 114.333333 39.92493
"1" 119.796053 499.31579 574.368421 351.368421 42.308654
"1" 134.703593 308.904762 374.809524 208 11.033036
"1" 129.30625 261.35 339.95 154.55 31.705835
"1" 130.10114 292.409091 434.409091 181.954546 17.030842
"1" 94.601563 282.125 496.75 167.375 9.399967
"1" 125.836957 293.057692 473.673077 188.057692 21.414271
"1" 128.025 559.6 609.8 396 23.174124
"1" 101.300595 534.809524 605.952381 398.428571 27.311838
"1" 134.859375 446 573.5 284.5 11.412712
"1" 135.3375 194.6 487.6 85.8 30.943335
"1" 148.248918 316.827586 380.034483 207.586207 38.422335
"1" 118.019802 310.789474 424.789474 207.157895 21.11189
"1" 117.990991 502 560 335 22.568716
"1" 137.33878 232.793103 352.396552 121.724138 15.740662
"1" 145.136364 261.590909 303.090909 167.090909 19.503337
"1" 122.150877 307.722222 360 200 36.228058
"1" 133.780412 294.90099 395.207921 193.70297 18.028433
"1" 123.855769 189.576923 403.615385 86.807692 30.418798
"1" 122.524355 206.272727 621.454546 93 26.250384
"1" 166.3125 306.666667 441 194.666667 11.556624
"1" 109.226191 321.4375 449.8125 232.90625 10.574097
"1" 132.672308 331.219512 446.048781 234.878049 15.146361
"1" 82.367188 315.875 426.625 211.25 25.159491
"1" 123.17 289.08 473.04 190.04 17.961915
"1" 120.275578 381.526316 462.842105 275.657895 24.778367
"1" 134.195 278.32 336.52 183.92 25.005791
"1" 133.221154 317.846154 398.230769 207.846154 29.240282
"1" 127.4375 488.5 544.25 321.5 32.802439
"1" 144.533981 246 343 158 29.105806
"1" 133.10582 367.708333 432.375 269.833333 15.971981
"1" 132.1025 329.36 437.6 239.64 21.222629
"1" 136.517964 271.571429 392.619048 176.333333 17.009534
"1" 120.729167 486.666667 582 375.333333 10.708252
"1" 129.215429 291.976744 462.790698 160.046512 31.720385
"1" 122.945993 330.888889 472.305556 215.916667 25.851472
"1" 75.291667 358 420 259.666667 13.140269
"1" 124.198294 311.372881 430.457627 207 18.416204
"1" 127.294737 268 367.916667 178.333333 17.114606
"1" 123.479167 349.969697 406.484849 248.787879 15.83582
"1" 75.125 323 400.666667 230.666667 39.228674
"1" 119.031532 193.714286 474.285714 59.142857 31.282534
"1" 137.255475 212.230769 424.038462 106.615385 22.394295
"1" 138.264706 204.647059 503.411765 96.176471 23.211976
"1" 125.165563 215.842105 620.105263 97.947368 20.96191
"1" 125.72549 215.75 758.5 93 31.489085
