"class" "V1" "V10" "V11" "V12" "V13" "V15" "V16" "V17" "V18" "V19" "V2" "V20" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V3" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V4" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V5" "V6" "V7" "V8" "V9"
"0" 0 0 0 0 0 812 1 0 0 1 0 0 1 0 0 300 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 119 454 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 666 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 152 373 0 0 0 0 0 0 0 0 1 0 0 1 0
"0" 0 0 0 0 0 375 1 0 0 1 0 0 0 1 0 777 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 69 323 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 710 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 202 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 366 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 171 252 0 0 0 1 0 0 0 0 0 0 0 1 1
"1" 0 0 0 1 0 624 1 0 0 1 0 0 0 0 0 599 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 107 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 749 0 0 0 1 0 0 0 0 0 244 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 225 252 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 244 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 49 242 0 1 0 0 0 0 0 0 0 0 1 0 0
"0" 0 0 0 0 0 812 0 0 0 0 0 0 0 0 0 300 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 171 404 1 0 0 0 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 1 624 1 0 0 0 0 0 0 0 0 677 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 94 404 0 0 0 1 1 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 1 0 0 211 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 180 151 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 187 1 0 0 1 0 0 0 0 0 455 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 259 303 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 687 0 0 0 1 0 0 0 0 0 311 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 270 232 1 0 0 0 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 255 0 1 0 0 1 0 0 11 0 0 0 0 0 0 0 96 202 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 437 0 0 0 1 0 0 0 0 0 189 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 155 121 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 437 1 0 0 1 0 0 0 1 0 477 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 95 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 244 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 218 505 0 0 0 0 0 0 0 0 0 0 1 1 1
"1" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 522 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 81 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 588 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 104 505 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 1 0 0 937 0 0 0 0 0 0 0 0 0 377 0 1 0 0 0 0 0 48 0 0 0 0 0 0 0 513 474 1 0 0 0 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 812 0 0 0 0 0 0 0 0 0 433 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 97 807 0 0 0 0 0 0 0 0 1 0 0 1 1
"1" 0 359 0 0 0 812 1 0 0 1 0 0 0 1 0 522 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 101 515 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 0 0 0 1 0 0 0 0 1 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80 353 0 1 0 0 0 0 0 0 1 1 0 0 0
"0" 0 0 0 0 0 375 0 0 0 0 0 0 1 0 0 300 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 99 484 0 0 0 0 1 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 187 0 0 0 1 0 0 0 0 0 400 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 202 353 0 0 0 0 0 0 0 0 1 1 0 0 0
"0" 0 0 0 0 0 874 1 0 0 0 0 0 0 0 1 422 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 193 404 1 0 0 0 0 0 0 0 0 0 0 0 1
"0" 0 0 0 0 0 812 0 1 1 1 0 0 0 0 0 588 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 112 404 0 0 0 1 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 278 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 217 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 399 0 0 0 812 1 0 0 1 0 0 0 0 0 278 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 113 404 1 0 0 0 0 0 0 0 0 0 0 1 1
"1" 0 0 0 0 0 624 1 0 0 0 1 0 0 0 0 500 0 0 0 0 0 0 1 77 0 0 0 0 0 0 0 59 404 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 874 0 0 0 1 0 0 0 0 0 389 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 70 404 1 0 0 0 0 0 0 0 0 0 0 1 1
"1" 0 0 1 0 0 624 1 0 0 0 0 0 0 0 0 511 0 0 0 0 0 0 1 77 0 0 0 0 0 0 0 20 383 0 0 0 1 0 1 0 0 0 0 0 1 0
"1" 0 554 0 0 0 999 1 0 0 1 0 0 0 0 0 655 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 55 454 0 0 0 1 0 0 0 0 0 0 0 1 1
"1" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 644 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 80 505 0 0 0 1 0 1 0 0 0 0 0 1 0
"1" 0 0 0 0 0 749 1 0 0 1 0 0 0 0 0 444 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 148 505 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 1 0 0 624 0 0 0 0 0 0 0 0 0 833 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 148 101 1 0 0 0 0 0 0 1 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 344 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 41 505 1 1 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 937 1 0 0 1 0 0 0 0 0 710 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 129 605 0 0 0 1 0 1 0 0 0 0 0 1 0
"1" 0 436 0 0 0 562 1 0 0 1 0 0 0 0 0 555 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 69 404 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 200 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 146 303 1 1 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 466 0 0 0 0 0 0 1 999 0 0 0 0 0 0 0 126 555 0 0 0 1 0 1 0 0 0 0 0 1 0
"1" 0 433 0 0 0 874 1 0 0 1 0 0 0 0 0 333 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 200 454 0 0 0 1 0 0 0 0 0 0 0 0 1
"0" 0 0 0 0 1 562 0 0 0 1 0 0 0 0 0 522 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 78 434 0 0 0 0 0 0 0 0 1 0 0 1 0
"1" 0 0 0 0 0 749 1 0 0 1 0 0 0 0 0 422 1 0 0 0 0 0 1 31 0 0 0 0 0 0 0 167 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 999 0 0 0 0 1 0 0 0 1 477 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 142 242 0 0 0 0 0 0 0 0 1 1 0 0 1
"1" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 433 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 129 404 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 562 0 0 0 0 0 0 0 0 1 766 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 443 202 1 0 0 0 0 0 0 1 0 0 0 0 0
"0" 0 0 0 0 0 437 1 0 0 1 0 0 0 0 1 644 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 296 605 0 0 0 1 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 1 266 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 184 202 0 0 0 0 0 0 0 0 0 0 1 0 0
"0" 0 0 0 0 0 562 1 1 0 1 0 0 0 0 0 644 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 122 444 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 533 0 0 0 0 0 0 1 50 0 0 0 0 0 0 0 166 454 0 0 0 1 0 1 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 1 0 0 344 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 71 505 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 311 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 78 242 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 466 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 133 404 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 562 1 1 0 1 0 0 0 0 0 688 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 134 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 322 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 45 404 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 437 0 0 0 1 0 0 1 0 0 200 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 101 202 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 687 1 0 0 0 0 0 0 0 0 411 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 50 454 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 1 0 0 344 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 80 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 266 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 284 404 0 0 0 0 0 1 0 0 1 0 0 1 0
"1" 0 0 0 0 1 624 1 0 0 1 0 0 0 0 0 366 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 119 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 0 0 0 0 0 0 533 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 35 605 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 312 0 0 0 0 0 0 0 0 0 544 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 144 202 1 1 0 0 1 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 250 1 1 0 1 0 1 0 0 0 222 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 76 404 0 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 437 1 0 0 0 0 0 1 0 0 633 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 93 151 0 0 0 1 1 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 488 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 144 454 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 250 1 0 0 1 0 0 0 0 0 444 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 375 404 0 0 0 0 0 0 0 0 0 0 1 1 0
"1" 0 0 0 0 0 999 0 0 0 1 0 0 1 0 0 455 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 44 505 0 0 0 0 0 0 0 0 1 0 0 1 0
"0" 0 0 1 0 0 562 0 0 0 0 0 0 0 0 0 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 130 404 1 0 0 0 0 1 0 1 0 0 0 1 0
"0" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 400 0 1 0 0 0 0 0 15 0 0 0 0 0 0 0 137 404 0 0 0 0 0 0 0 0 1 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 0 0 0 0 0 0 555 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 95 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 422 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 48 454 1 0 0 0 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 562 0 0 1 1 0 0 0 0 0 577 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 93 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 255 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 29 404 1 0 0 0 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 687 1 0 0 1 0 0 0 0 0 278 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 168 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 1 0 1 0 0 0 0 0 278 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 195 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 436 0 0 0 812 1 0 0 1 0 0 0 0 0 455 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 57 605 0 0 0 1 0 1 0 0 0 0 0 1 0
"1" 0 0 0 0 0 937 1 0 0 1 0 0 0 0 0 821 0 0 0 0 0 0 1 999 0 0 0 0 0 0 0 126 505 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 1 0 562 1 0 0 1 0 0 0 0 0 322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 52 555 1 0 0 0 0 0 0 0 0 1 0 1 0
"0" 0 0 0 0 0 999 1 0 0 1 0 0 0 0 0 300 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 145 525 1 0 0 0 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 624 0 1 0 1 0 0 0 0 0 211 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 43 353 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 437 1 0 0 1 0 0 0 0 0 522 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 197 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 562 1 0 0 0 0 0 0 0 0 333 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 119 505 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 1 0 0 355 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 159 505 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 1 400 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 397 505 0 0 0 1 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 562 0 1 0 1 0 0 0 0 0 255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 98 484 0 0 0 0 0 0 0 0 1 1 0 1 0
"0" 0 0 0 0 0 562 1 0 0 0 0 0 0 0 0 544 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 22 706 1 0 0 0 1 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 1 0 1 0 0 0 0 0 333 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 234 444 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 766 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 77 202 0 1 0 1 0 0 0 0 0 0 0 1 0
"0" 0 459 0 0 1 687 1 0 0 1 0 0 0 0 0 289 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 25 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 132 404 1 1 0 0 0 0 0 0 0 1 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 710 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 180 222 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 436 0 0 0 562 1 0 0 1 0 0 1 0 0 355 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 105 505 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 344 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 61 605 0 0 0 0 0 1 0 0 0 0 1 1 0
"0" 0 520 0 0 1 562 1 0 0 0 0 0 0 0 0 733 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 24 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 1 0 0 874 0 0 1 0 0 0 0 0 0 444 0 0 0 0 0 0 0 150 0 0 0 0 0 0 0 134 373 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 1 749 0 0 0 1 0 0 0 0 0 322 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 159 383 0 0 0 0 0 0 0 0 1 0 0 1 0
"1" 0 0 0 0 0 812 0 0 1 0 0 0 0 0 0 322 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 147 252 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 333 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 144 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 0 0 0 0 0 0 0 0 0 278 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 133 404 0 0 0 0 0 0 0 0 0 0 1 1 1
"1" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 311 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 194 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 687 1 0 0 1 0 0 0 0 0 389 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 119 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 687 1 0 0 1 0 0 0 0 0 455 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 138 404 0 0 0 1 0 1 0 0 0 0 0 1 0
"1" 0 0 0 0 0 562 1 0 0 0 0 0 0 0 0 644 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 208 404 0 1 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 375 1 1 0 1 0 0 0 0 0 488 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 79 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 244 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 84 303 1 0 0 0 0 1 0 0 0 0 0 1 0
"1" 0 0 0 0 0 562 1 0 0 0 0 0 0 0 0 699 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 15 404 0 1 0 1 1 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 312 1 0 0 1 0 0 0 0 0 244 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 190 545 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 522 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 187 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 250 1 1 0 1 0 0 0 0 0 244 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 279 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 624 1 0 0 1 0 0 1 0 0 411 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 132 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 344 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 46 151 0 1 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 1 687 1 0 0 1 0 0 0 0 0 511 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 220 424 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 466 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 14 757 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 1 0 0 624 0 0 0 0 0 0 0 0 0 522 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 107 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 0 0 0 1 0 0 0 0 0 266 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 206 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 0 0 0 1 0 0 0 0 0 355 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 310 404 1 0 0 0 0 1 0 0 0 0 0 1 0
"1" 0 0 0 0 0 874 0 0 1 0 0 0 0 0 0 611 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 90 404 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 0 0 0 0 0 0 633 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 93 404 0 0 0 0 0 0 0 0 1 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 1 0 0 244 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 128 484 0 0 0 0 0 0 0 0 0 0 1 1 0
"1" 0 0 0 0 0 874 1 0 0 1 0 0 0 0 0 488 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 75 555 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 1 125 0 0 0 0 0 0 0 0 0 788 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 87 283 1 0 0 0 1 0 0 0 0 0 0 1 0
"0" 1 0 0 0 0 624 1 0 0 1 0 0 0 1 0 355 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 67 404 1 0 0 0 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 250 1 0 0 1 0 0 0 0 0 211 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 70 252 0 0 0 0 0 0 0 0 1 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 1 0 411 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 141 242 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 333 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 74 525 1 0 0 0 0 1 0 0 0 0 0 1 0
"1" 0 0 0 0 1 812 1 0 0 1 0 0 0 0 0 500 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 52 404 0 0 0 1 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 1 0 688 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 134 252 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 733 0 0 0 1 1 0 1 0 1 0 0 0 0 0 0 164 404 0 0 0 1 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 812 0 0 0 0 0 0 0 0 0 633 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 116 353 1 0 0 0 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 624 1 0 0 1 0 0 1 0 0 389 0 0 0 0 0 0 1 50 0 0 0 0 0 0 0 106 706 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 624 0 0 1 1 0 0 1 0 0 433 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 223 454 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 500 1 0 0 1 0 0 0 0 0 322 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 177 404 0 0 0 0 0 0 0 0 1 0 0 1 0
"1" 0 0 0 0 0 562 1 0 0 1 0 0 1 0 0 400 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 199 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 624 1 0 0 1 0 0 0 0 0 322 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 136 505 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 488 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 57 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 437 0 0 0 1 0 0 0 0 1 200 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 233 202 0 0 0 0 0 0 0 0 0 0 1 0 0
"0" 0 0 0 0 0 187 0 0 0 1 0 1 0 0 0 699 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 72 192 0 1 0 0 0 0 0 1 0 0 0 0 0
"1" 0 0 0 0 0 874 1 0 0 0 0 0 1 0 0 522 0 0 0 0 0 0 1 77 0 0 0 0 0 0 0 35 454 0 0 0 1 1 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 522 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 282 404 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 687 1 0 0 0 0 0 1 0 0 766 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 25 81 0 0 0 1 1 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 0 0 0 1 0 0 0 0 0 366 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 231 454 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 0 0 0 1 0 0 522 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 71 404 0 0 0 0 0 0 0 0 0 0 1 1 0
